kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
11356260,1,,8.50701,3.60776e-05,134.641,0.00328805,0.8005,1.017,3.064,0.5375,284.0,15.9,18.6,1.845,0.8855,901.0,175.0,,,5822.0,175.0,4.43,0.26,0.986,0.378
6368222,3,,82.9706,0.00181965,171.428,0.0149336,0.8262,0.7055,8.217,1.516,314.3,51.88,7.101,3.348,1.121,653.0,207.0,,,7409.0,325.0,4.15,0.36,1.692,1.065
4446299,1,,459.267,0.00897593,260.309,0.0133459,0.4254,73.65,2.462,4.692,671.1,239.3,5.171,2.136,21.38,203.0,69.3,,,5243.0,183.0,4.49,0.52,0.821,0.557
4850809,1,,1.1796,1.83333e-05,131.638,0.00733776,0.5237,6.352,5.77,14.53,27.63,3.116,9.703,0.5815,0.6034,1790.0,566.0,,,5918.0,186.0,4.43,0.37,1.079,0.678
7376500,3,,343.522,0.0,207.292,0.0,0.1,0.0,15.0,0.0,185800.0,0.0,-1.0,79.27,0.0,361.0,0.0,,,5702.0,237.0,3.81,0.76,1.821,1.361
4932657,2,,0.653295,1.43119e-05,131.982,0.0031397,0.5,7.898,1.258,0.395,139.5,27.1,7.496,2.658,2.437,3920.0,928.0,,,8104.0,303.0,4.03,0.28,2.164,1.01
10454401,2,,12.1806,0.0,133.571,0.0,0.1,0.0,6.0,0.0,342300.0,0.0,-1.0,44.68,0.0,743.0,0.0,,,5750.0,159.0,4.54,0.25,0.882,0.29
5817613,1,,4.20587,4.45424e-05,132.292,0.00839171,0.8982,0.1467,7.048,0.3408,244.3,16.05,15.64,1.568,0.232,1020.0,213.0,,,5593.0,185.0,4.55,0.28,0.842,0.348
6962977,2,,11.9789,5.33132e-05,143.031,0.00368119,0.3013,12.77,3.692,0.6885,715.8,32.06,23.52,2.139,2.358,678.0,35.3,,,5296.0,112.0,4.54,0.07,0.808,0.077
9899607,1,,1.33255,9.56927e-06,132.041,0.00332169,0.6811,1.752,3.95,2.154,83.73,6.132,15.47,0.9412,0.4195,1700.0,318.0,,,6091.0,194.0,4.49,0.27,0.967,0.356
7183123,2,,6.3049,5.41129e-05,136.631,0.00610547,0.5293,0.8847,11.76,0.6067,19.02,1.986,9.663,1.457,0.1807,2240.0,380.0,,,8220.0,331.0,3.73,0.27,3.214,1.061
6510059,1,,0.711595,1.44635e-05,132.123,0.00400854,0.5,2.401,2.485,1.079,12.41,2.2,7.094,0.6606,0.1877,3160.0,823.0,,,7061.0,303.0,4.08,0.3,1.807,0.928
8022244,2,,34.035,0.000146265,134.431,0.00357993,0.7411,0.3291,6.804,0.4009,717.0,19.89,35.09,2.901,0.3272,583.0,126.0,,,6063.0,199.0,4.47,0.3,1.001,0.427
9301183,6,,0.689021,0.0,131.516,0.0,0.1,0.0,2.5,0.0,212.7,0.0,-1.0,3.11,0.0,3220.0,0.0,,,6564.0,234.0,3.93,0.29,2.117,0.774
5866099,1,,36.9772,5.35388e-05,133.627,0.00122524,0.5556,1.242,3.838,0.3033,1060.0,17.54,63.36,4.155,0.9801,602.0,120.0,,,5589.0,161.0,4.19,0.26,1.239,0.487
7352425,1,,0.639647,7.10495e-06,132.059,0.00207804,0.8999,0.7562,1.618,2.479,84.9,8.317,15.19,2.023,1.142,3360.0,950.0,,,7138.0,242.0,4.06,0.32,1.89,1.063
6231538,2,,0.955277,2.02467e-05,131.581,0.00642216,0.9,1.167,2.461,6.377,61.21,12.91,5.963,2.537,2.277,3410.0,800.0,,,6810.0,311.0,3.72,0.41,2.787,1.281
8556233,2,,0.717815,9.55224e-06,131.942,0.00248962,0.9,0.5937,1.5,1.107,87.51,11.27,10.59,2.529,1.087,3680.0,802.0,,,7507.0,303.0,3.94,0.25,2.332,0.999
9773869,4,,15.6517,0.0,138.431,0.0,0.1,0.0,15.0,0.0,4985.0,0.0,-1.0,7.717,0.0,791.0,0.0,,,6141.0,243.0,4.42,0.35,1.096,0.651
8193315,2,,2.62385,0.0,132.696,0.0,0.1,0.0,3.5,0.0,8767.0,0.0,-1.0,13.8,0.0,1790.0,0.0,,,6728.0,255.0,4.21,0.31,1.46,0.802
7549389,1,,18.4719,0.000434212,149.525,0.019666,0.7065,1.421,14.54,0.5077,48.62,5.984,8.04,1.574,0.6039,1040.0,231.0,,,6194.0,214.0,3.86,0.4,2.107,0.923
12367310,1,,8.6275,5.43572e-07,139.989,5.29439e-05,0.9805,0.0148,4.593,0.003364,37210.0,21.74,1750.0,132.4,4.714,1450.0,323.0,,,5146.0,218.0,3.48,0.34,4.063,1.78
11189284,1,,2.41228,6.0984e-06,133.186,0.00119563,0.901,0.1596,2.123,0.05183,34.97,1.804,22.33,2.618,0.2848,3510.0,690.0,,,8867.0,397.0,3.66,0.3,3.828,1.463
10923260,2,,7.43593,0.0,134.556,0.0,0.1,0.0,3.5,0.0,3015.0,0.0,-1.0,5.143,0.0,969.0,0.0,,,6214.0,197.0,4.5,0.3,0.933,0.376
9594022,2,,6.97696,0.000134047,136.206,0.0146292,0.6761,1.757,13.64,2.871,49.88,5.081,10.0,2.563,0.9515,2240.0,498.0,,,8169.0,302.0,3.65,0.39,3.406,1.496
5978913,2,,0.792447,9.72046e-06,131.914,0.0020999,0.4355,3.185,3.219,1.819,53.21,7.08,9.833,1.02,0.3198,2560.0,740.0,,,6645.0,253.0,4.26,0.32,1.362,0.782
10016317,1,,459.273,0.011578,260.294,0.0163949,0.7318,7.233,3.349,3.14,579.4,153.8,4.324,2.057,6.049,196.0,23.8,,,5289.0,170.0,4.59,0.16,0.791,0.185
9641076,1,,2.17815,1.17222e-05,132.019,0.00300571,0.8956,0.5394,2.801,0.2367,111.3,8.764,15.06,1.168,0.5984,1350.0,275.0,,,5584.0,165.0,4.43,0.26,0.932,0.376
7287786,1,,2.66209,2.98433e-05,133.128,0.00694635,0.428,4.973,8.964,5.268,27.28,2.31,12.28,1.04,0.4501,2280.0,771.0,,,7948.0,322.0,4.12,0.39,1.932,1.297
12885212,2,,95.9071,0.00141252,226.913,0.0111894,0.6889,4.722,3.851,2.209,928.2,113.8,9.236,2.113,3.68,288.0,21.4,,,4893.0,144.0,4.66,0.08,0.653,0.089
10618236,1,,0.874754,2.25954e-05,131.566,0.00496975,0.8967,1.372,1.28,0.9355,49.85,15.2,4.592,0.7287,0.9122,1800.0,310.0,,,5817.0,171.0,4.54,0.25,0.87,0.295
3860441,1,,2.9881,7.13452e-06,133.269,0.00165789,0.984,0.03673,3.174,0.07612,778.6,27.28,41.9,3.668,1.763,1100.0,220.0,,,5492.0,165.0,4.58,0.27,0.812,0.321
8386122,1,,1.10642,2.83476e-05,131.977,0.00587537,0.003545,4618.0,1.537,0.4915,100.8,37.07,3.529,2.081,5.879,2910.0,715.0,,,7166.0,324.0,4.0,0.28,2.043,0.988
4285359,3,,0.57255,0.0,131.917,0.0,0.1,0.0,1.5,0.0,217.1,0.0,-1.0,5.128,0.0,4940.0,0.0,,,7892.0,322.0,3.67,0.27,3.435,1.175
5738431,3,,1.14723,1.16394e-05,131.872,0.00430061,0.2699,12.13,5.526,7.88,146.1,13.92,12.19,1.121,1.069,1580.0,296.0,,,5318.0,194.0,4.44,0.24,0.943,0.346
6278762,1,,9.7405,1.46081e-05,134.878,0.00102575,0.4331,1.731,1.661,0.04153,123.0,3.398,36.92,0.6643,0.1499,620.0,37.3,,,5032.0,182.0,4.68,0.05,0.593,0.057
7938499,1,,7.22685,8.19684e-05,136.185,0.00897517,0.01643,76.91,14.8,1.081,164.6,9.486,19.64,0.7537,0.2872,603.0,36.9,,,4347.0,136.0,4.64,0.06,0.609,0.064
8906045,2,,2.34798,3.35385e-06,133.569,0.00057489,0.8221,0.6424,0.6736,0.307,3997.0,368.6,19.1,8.371,3.264,1500.0,268.0,,,5891.0,171.0,4.3,0.23,1.138,0.401
11071207,1,,8.04965,0.0,138.649,0.0,0.1,0.0,3.5,0.0,281400.0,0.0,-1.0,72.57,0.0,1250.0,0.0,,,6698.0,221.0,4.17,0.28,1.485,0.746
3962243,2,,14.1285,6.54476e-05,142.893,0.00366395,0.6863,2.252,3.53,0.8261,594.5,29.7,20.53,2.665,1.595,794.0,176.0,,,6102.0,224.0,4.46,0.3,1.026,0.449
5785707,2,,0.912563,1.36727e-05,131.524,0.00329794,0.8996,0.5144,1.853,1.37,24.89,3.967,7.858,2.761,1.104,4820.0,742.0,,,7906.0,169.0,3.48,0.23,4.739,1.446
4940438,1,,9.08591,8.56751e-06,136.652,0.000749184,0.5029,1.714,1.504,0.1912,2203.0,46.76,53.62,4.201,0.9699,861.0,186.0,,,5931.0,184.0,4.48,0.28,0.866,0.37
2693736,1,,12.124,3.12588e-05,134.956,0.00214325,0.2137,13.55,3.307,0.434,758.7,22.04,36.7,2.153,1.734,663.0,98.3,,,5280.0,175.0,4.57,0.18,0.796,0.23
8389948,1,,1.00595,7.16067e-06,132.479,0.00197241,0.1,43.1,2.544,1.193,4.516,0.4274,14.46,0.9565,0.6501,5010.0,1130.0,,,8939.0,396.0,3.58,0.35,4.413,1.946
3858804,1,,25.952,0.000162747,154.88,0.00502073,0.9993,0.04436,13.98,0.2276,807.2,18.69,52.74,15.57,8.845,865.0,112.0,,,5211.0,133.0,3.71,0.16,2.721,0.691
8955709,2,,0.943017,4.90871e-06,132.237,0.000805418,0.3,5.857,1.106,0.04376,379.4,26.75,20.23,1.323,0.8627,1280.0,67.3,,,4499.0,133.0,4.59,0.04,0.693,0.06
8380743,1,,1.01892,0.0,131.995,0.0,0.1,0.0,3.5,0.0,95930.0,0.0,-1.0,52.22,0.0,2510.0,0.0,,,6225.0,226.0,4.01,0.33,1.672,0.731
5385838,8,,6.21364,5.87007e-05,134.271,0.0202017,0.3,9.463,12.23,2.268,116.8,14.31,10.14,2.55,1.459,1630.0,341.0,,,6544.0,235.0,3.84,0.35,2.326,0.961
9474485,1,,0.512581,0.0,131.78,0.0,0.1,0.0,1.5,0.0,377400.0,0.0,-1.0,28.14,0.0,1540.0,0.0,,,4612.0,136.0,4.65,0.06,0.604,0.057
12106875,1,,5.93716,6.12839e-05,135.964,0.00772218,0.002272,3750.0,4.669,0.3377,159.7,41.16,8.659,1.147,2.375,945.0,196.0,,,5475.0,170.0,4.43,0.27,0.923,0.378
5866001,1,,1.74459,1.15393e-05,131.691,0.00261833,0.304,4.454,4.82,0.9742,27.55,2.461,12.26,1.494,0.4186,2680.0,644.0,,,6502.0,194.0,3.7,0.43,2.804,1.336
3663173,1,,174.637,0.00200754,184.524,0.00958409,0.6841,0.1521,16.18,0.5963,2741.0,106.5,27.27,6.503,0.2994,370.0,98.7,,,6299.0,246.0,4.4,0.3,1.167,0.616
9574158,1,,15.921,4.71102e-05,147.057,0.00238233,0.97,0.04475,1.682,0.249,729.1,61.01,17.39,3.083,1.297,647.0,134.0,,,5583.0,163.0,4.56,0.27,0.824,0.338
5621125,1,,14.8008,1.62058e-05,132.82,0.000907177,0.4645,0.9062,5.747,0.15,487.4,7.207,67.41,3.304,0.303,1040.0,358.0,,,7092.0,292.0,4.26,0.39,1.449,0.995
7626506,2,,28.5743,4.08174e-05,143.831,0.00109775,0.07754,21.3,4.958,0.4018,834.6,10.87,85.51,2.322,0.8728,538.0,31.0,,,5551.0,116.0,4.51,0.08,0.812,0.087
4067110,1,,0.735126,9.47524e-06,132.247,0.00205254,0.1164,53.14,1.777,1.042,29.07,3.713,10.87,0.7017,0.819,2520.0,810.0,,,6661.0,249.0,4.34,0.37,1.29,0.824
5471770,1,,12.4255,0.000408216,141.553,0.0256591,0.9858,0.002412,17.4,0.3624,99.94,6.452,17.97,1.847,0.07441,1010.0,228.0,,,6367.0,216.0,4.18,0.24,1.357,0.608
6365076,1,,544.52,0.0622322,274.546,0.0608804,0.2917,747.9,2.789,33.78,784.2,1359.0,3.445,5.313,289.3,298.0,75.7,,,5641.0,163.0,3.9,0.42,1.898,0.958
8578742,2,,0.979414,1.41282e-05,131.836,0.00518168,0.01499,476.7,4.647,12.48,33.69,4.365,9.758,0.5922,0.8864,1930.0,341.0,,,5900.0,166.0,4.38,0.24,1.025,0.358
6526875,2,,3.63195,2.57671e-05,134.108,0.00412971,0.00415,849.9,5.878,0.7934,26.15,3.144,10.08,0.8166,0.5066,1760.0,414.0,,,6982.0,221.0,4.11,0.25,1.581,0.739
2707985,1,,1.89129,1.01368e-05,132.686,0.00298383,0.1346,30.08,4.669,1.909,27.7,1.53,19.39,1.835,1.386,3340.0,626.0,,,7919.0,312.0,3.66,0.29,3.46,1.267
8081905,1,,3.27642,1.28659e-05,131.988,0.00260783,0.8995,0.391,2.256,0.5546,309.3,22.62,16.14,2.023,0.7809,1200.0,262.0,,,5825.0,219.0,4.5,0.31,0.965,0.415
5385187,1,,12.4253,0.00068468,134.023,0.0458721,0.9727,0.007878,20.67,0.6633,288.2,30.26,10.52,1.942,0.1324,668.0,96.6,,,5325.0,165.0,4.57,0.2,0.828,0.234
7983117,2,,25.0898,0.000369035,138.49,0.0117404,0.3363,6.802,6.673,0.3039,40.55,4.687,8.598,2.014,1.075,1080.0,296.0,,,6036.0,182.0,3.62,0.52,3.132,1.714
6183511,1,,0.727343,4.67475e-06,131.64,0.000820072,0.3,7.253,1.212,0.05202,334.3,20.3,23.53,0.5773,0.3041,818.0,70.3,,,3440.0,55.0,4.95,0.04,0.314,0.053
5952366,1,,0.90567,3.02455e-06,132.201,0.00057293,0.3021,3.781,1.164,0.06167,1162.0,50.94,33.12,3.434,0.9834,1880.0,0.0021,,,5780.0,0.0,4.44,0.0,1.0,0.0
8235853,2,,2.59245,1.15321e-05,132.896,0.00160018,0.5008,1.588,7.471,1.207,163.7,16.72,10.28,2.927,0.5721,2160.0,415.0,,,6754.0,275.0,3.91,0.29,2.21,0.828
7908367,1,,12.2053,4.47434e-05,134.178,0.00483485,0.002074,1964.0,2.487,0.582,1380.0,76.0,21.84,5.477,6.148,895.0,337.0,,,5254.0,212.0,4.05,0.42,1.514,1.135
11607017,1,,2.54141,3.24168e-05,132.523,0.00528146,0.9006,0.06832,7.983,1.995,38.65,3.237,10.44,1.637,0.1096,2260.0,626.0,,,7131.0,298.0,3.97,0.32,2.268,1.24
5392871,2,,42.3992,0.000187838,151.964,0.00372849,0.9578,0.004318,7.17,0.1743,713.7,24.45,32.3,3.815,0.08479,580.0,156.0,,,6133.0,219.0,4.37,0.31,1.121,0.597
6721089,3,,0.696049,0.0,131.972,0.0,0.1,0.0,2.0,0.0,369.0,0.0,-1.0,2.506,0.0,2630.0,0.0,,,6735.0,255.0,4.31,0.34,1.291,0.762
7116043,1,,0.566829,7.75334e-06,131.774,0.0013085,0.7084,0.9385,1.342,0.2994,68.78,7.388,15.58,1.009,0.3259,2290.0,430.0,,,5576.0,181.0,4.3,0.23,1.132,0.419
9845931,1,,61.2255,0.000711217,181.697,0.00934259,0.173,106.3,3.452,2.636,547.2,70.98,8.983,2.688,10.04,527.0,153.0,,,6362.0,300.0,4.41,0.33,1.144,0.658
7977996,1,,0.655632,6.95114e-06,131.742,0.00272912,0.9,0.2661,2.163,2.146,88.5,7.127,15.27,3.192,0.6322,4150.0,687.0,,,7350.0,313.0,3.75,0.27,2.93,0.938
6677841,3,,54.4339,0.000297101,148.477,0.00436652,0.6925,0.6716,8.068,0.5126,393.2,30.95,13.65,3.593,0.6303,673.0,77.6,,,6366.0,123.0,4.04,0.14,1.697,0.386
5480640,2,,26.6757,0.000108769,150.0,0.00352446,0.2179,17.17,2.543,0.3846,484.0,26.52,19.18,1.501,1.255,508.0,49.6,,,5500.0,186.0,4.62,0.1,0.682,0.125
4075015,1,,1.11429,8.80004e-06,131.769,0.00260759,0.008425,905.6,2.028,0.6093,125.2,12.59,12.66,0.9476,1.595,1640.0,319.0,,,5770.0,164.0,4.55,0.28,0.853,0.329
7777365,1,,0.885127,1.01816e-05,131.883,0.00396334,0.847,1.108,2.788,4.289,163.3,22.19,10.5,1.2,0.9171,1660.0,331.0,,,5392.0,210.0,4.52,0.24,0.819,0.32
3745690,3,,7.02574,2.55987e-05,133.628,0.00285119,0.4974,3.218,2.195,0.1434,187.6,11.12,18.16,1.422,0.6755,970.0,91.4,,,5767.0,113.0,4.39,0.14,1.014,0.187
3853654,2,,0.595591,1.29939e-05,131.737,0.00145129,0.09185,35.53,2.0,1.129,134.9,19.1,13.05,2.389,1.327,3870.0,1150.0,,,8037.0,319.0,4.09,0.35,2.027,1.19
5094301,2,,0.99523,8.34149e-06,131.965,0.00162523,0.7001,0.3187,1.53,0.07353,9.79,1.119,12.06,0.2621,0.02924,1620.0,353.0,,,5506.0,176.0,4.51,0.29,0.782,0.337
10875245,2,,3.18002,5.87751e-06,133.5,0.00109788,0.007813,233.8,3.536,0.05967,119.4,3.11,40.85,1.524,0.6382,1460.0,30.7,,,5851.0,75.0,4.19,0.02,1.411,0.047
8636600,1,,6.38668,1.77287e-05,131.533,0.0019364,0.6976,1.255,1.216,0.1171,214.7,16.36,15.46,1.276,0.5993,811.0,354.0,,,5071.0,170.0,4.5,0.64,0.811,0.705
5603049,3,,0.5856,1.61957e-05,131.591,0.0017335,0.3302,9.083,1.345,0.371,105.5,17.66,12.67,3.707,2.187,5080.0,885.0,,,8211.0,342.0,3.69,0.28,3.523,1.191
6541920,4,,118.379,0.00033718,168.91,0.0024955,0.4754,0.6639,9.668,0.3042,1109.0,18.6,60.05,3.538,0.3429,377.0,15.4,,,5657.0,107.0,4.36,0.06,1.046,0.076
3765771,1,,2.78388,2.15071e-06,133.23,0.000459881,0.9682,0.006658,2.193,0.04215,888.8,17.68,82.12,4.015,0.2317,1440.0,325.0,,,6369.0,221.0,4.43,0.3,1.023,0.458
2718944,1,,0.693213,1.2354e-05,131.693,0.00326993,0.4987,1.541,1.874,0.3252,8.832,1.433,8.185,0.9381,0.1748,4740.0,863.0,,,8572.0,365.0,3.78,0.31,3.034,1.075
7338125,1,,0.956629,0.000310382,131.991,0.107732,0.02113,1636.0,7.274,249.1,0.3772,0.4693,0.993,0.1569,0.9397,3720.0,602.0,,,8104.0,325.0,3.9,0.24,2.533,0.796
11657371,3,,1.19774,8.75894e-06,132.689,0.00191195,0.9,0.2587,2.587,0.8211,123.5,13.25,10.55,2.221,0.453,2640.0,991.0,,,7328.0,313.0,4.17,0.41,1.725,1.284
5370646,1,,1.01611,8.01534e-06,132.111,0.00133618,0.3,4.489,3.463,1.005,107.1,8.824,13.9,1.522,0.3766,2580.0,886.0,,,7216.0,297.0,4.25,0.38,1.44,0.982
7459411,2,,0.844531,1.97519e-05,132.31,0.0030931,0.9001,0.3967,1.735,1.043,20.56,3.802,10.47,0.721,0.2345,2490.0,878.0,,,6740.0,234.0,4.3,0.4,1.362,0.954
1849235,2,,0.604581,9.81656e-06,131.88,0.00164759,0.7,2.068,1.187,0.1519,523.7,66.29,12.04,4.105,2.144,3020.0,749.0,,,6477.0,250.0,4.08,0.26,1.667,0.818
4077006,1,,1.08303,1.19132e-05,132.556,0.00510335,0.7022,4.389,3.163,4.8,83.37,10.43,10.52,1.322,1.47,2260.0,600.0,,,6394.0,219.0,4.21,0.28,1.352,0.713
3109924,1,,1.12617,1.14313e-05,132.225,0.00281305,0.5,1.674,3.424,0.7704,22.18,2.594,9.845,0.5323,0.1112,2070.0,355.0,,,6468.0,186.0,4.34,0.23,1.093,0.37
10191070,1,,1.21368,3.24547e-05,131.772,0.00707467,0.5,10.96,1.273,0.3338,43.15,18.03,3.24,0.4407,0.9329,1250.0,81.4,,,4820.0,156.0,4.61,0.06,0.661,0.075
8299947,1,,2.68277,3.44776e-07,131.568,0.000114273,0.4665,0.03144,4.541,0.005995,393800.0,782.9,1127.0,68.47,1.488,1310.0,5.62e-05,,,5780.0,0.0,4.44,0.0,1.0,0.0
4150496,1,,8.65319,3.61469e-05,136.647,0.00326427,0.6972,2.191,2.526,0.4943,419.6,24.3,18.71,1.955,1.237,857.0,183.0,,,5880.0,178.0,4.53,0.3,0.893,0.377
4488840,2,,0.656668,1.17126e-05,131.72,0.00248673,0.0761,76.81,1.506,0.6314,143.7,23.46,9.471,4.873,5.021,4720.0,881.0,,,7348.0,304.0,3.55,0.29,4.006,1.457
6198999,1,,3.93247,8.50509e-06,132.552,0.00150597,0.9599,0.01052,2.583,0.1289,497.5,19.89,31.44,2.371,0.09759,894.0,807.0,,,4841.0,143.0,4.53,0.86,0.779,1.405
5480766,2,,4.32309,2.9984e-05,135.014,0.00440854,0.003025,801.5,14.26,5.526,162.5,14.77,12.89,1.348,0.587,1270.0,260.0,,,6517.0,231.0,4.43,0.28,1.051,0.422
7467539,1,,0.980128,8.80999e-06,132.356,0.0037464,0.09209,44.51,5.064,9.405,37.6,3.304,13.75,1.473,1.017,3370.0,832.0,,,7671.0,302.0,3.96,0.29,2.368,1.153
5735878,1,,16.8321,5.19543e-07,133.175,2.72335e-05,0.2473,0.00207,7.804,0.001713,49140.0,9.926,5406.0,23.95,0.003921,821.0,131.0,,,6295.0,175.0,4.31,0.22,1.066,0.336
5302006,1,,6.14631,1.25254e-05,132.75,0.00153606,0.3003,7.258,3.187,0.3322,651.8,18.58,40.46,3.397,1.499,1260.0,334.0,,,6725.0,296.0,4.33,0.32,1.31,0.686
3541946,2,,1.31184,1.73933e-06,131.8,0.000393749,0.7089,0.4956,1.765,0.0247,254.2,5.92,57.4,1.586,0.2695,1560.0,152.0,,,5569.0,103.0,4.47,0.15,0.927,0.177
11618601,2,,5.05373,3.33527e-05,135.106,0.00479784,0.0009032,8610.0,2.771,0.3327,171.6,118.7,11.26,1.168,2.056,1010.0,214.0,,,5772.0,172.0,4.53,0.3,0.901,0.38
4913000,1,,4.44251,2.15258e-06,133.609,0.000327196,0.1244,3.831,1.919,0.03084,418.7,4.422,135.6,2.37,0.2156,1310.0,389.0,,,6553.0,203.0,4.39,0.35,1.148,0.677
7658578,5,,4.52136,2.78953e-05,133.26,0.0159256,0.7004,1.078,9.124,1.074,117.1,6.862,19.69,1.697,0.4517,1470.0,412.0,,,6625.0,276.0,4.2,0.31,1.465,0.809
8196226,1,,4.02743,1.65315e-05,133.124,0.00255889,0.5153,3.523,1.33,0.1076,94.11,9.683,11.7,1.048,0.507,1250.0,248.0,,,6163.0,188.0,4.4,0.27,1.042,0.409
10525027,1,,3.27347,4.84048e-06,134.445,0.000863661,0.5004,1.637,1.671,0.06958,244.4,8.248,35.29,0.7619,0.1651,633.0,30.3,,,3850.0,86.0,4.78,0.04,0.473,0.04
5096095,1,,383.973,0.00698989,411.143,0.0117889,0.7556,0.7583,10.02,0.5396,82.14,24.43,3.925,81.99,37.5,1360.0,197.0,,,3774.0,106.0,0.84,0.03,81.96,23.38
9533489,3,,1.19042,2.90541e-05,132.329,0.0109566,0.9028,0.9205,3.658,13.43,7.276,1.145,6.893,0.6065,0.4196,2740.0,997.0,,,7214.0,324.0,4.09,0.41,1.935,1.4
5547480,1,,3.97987,2.52376e-06,132.071,0.000396698,0.7129,0.5119,1.685,0.1452,1168.0,16.61,84.92,3.579,0.5525,1170.0,250.0,,,6032.0,199.0,4.49,0.3,0.973,0.409
5976681,2,,0.585144,4.98874e-06,131.965,0.000670716,0.1971,5.409,1.902,0.3121,358.5,22.53,20.33,4.643,0.8791,4150.0,829.0,,,7865.0,314.0,3.95,0.25,2.41,0.945
9369047,1,,0.903385,8.34185e-06,132.416,0.00238614,0.9036,0.665,1.342,0.1149,307.1,41.0,11.47,6.968,3.883,3670.0,897.0,,,6648.0,272.0,3.6,0.43,3.389,1.635
7137725,1,,2.25353,5.22117e-06,132.485,0.00121418,0.514,0.9348,3.319,0.08414,86.34,3.131,30.21,1.322,0.1616,1780.0,529.0,,,6517.0,238.0,4.24,0.32,1.375,0.81
5771719,1,,12.2649,2.22305e-06,139.304,0.000135421,0.8324,0.001362,4.768,0.008708,11380.0,21.79,607.4,15.62,0.02436,875.0,184.0,,,5654.0,161.0,4.22,0.23,1.284,0.536
8938937,1,,37.1086,0.000467962,166.234,0.010802,0.4852,14.21,4.322,1.637,428.0,46.91,9.108,1.808,3.959,492.0,94.9,,,5591.0,179.0,4.56,0.28,0.86,0.327
5286045,2,,1.15444,1.31343e-05,132.526,0.00398718,0.032,136.6,3.92,3.207,44.29,5.898,9.884,0.8632,0.6799,2230.0,483.0,,,6792.0,230.0,4.32,0.26,1.286,0.55
3967085,1,,1.01272,2.0502e-05,132.429,0.00445882,0.1,80.12,3.409,5.202,19.6,4.421,5.541,0.6333,0.9201,2400.0,707.0,,,6832.0,280.0,4.3,0.35,1.418,0.827
6607357,2,,4.77464,3.45846e-05,135.165,0.00519173,0.3291,7.323,3.717,0.165,47.32,3.889,12.65,0.7605,0.4718,1140.0,96.4,,,5727.0,113.0,4.33,0.12,1.104,0.182
8984706,1,,10.1354,1.5063e-07,132.324,1.2004e-05,0.6933,0.01448,5.703,0.001295,257800.0,37.0,8473.0,88.55,1.326,1030.0,234.0,,,5895.0,177.0,4.1,0.29,1.415,0.633
3641726,1,,9.0293,1.62569e-05,132.058,0.00139471,0.6906,0.7803,3.162,0.3308,1067.0,22.22,52.22,2.851,0.7425,758.0,135.0,,,5349.0,187.0,4.53,0.22,0.82,0.287
9002237,2,,4.35011,2.74561e-06,132.622,0.000412312,0.3151,2.286,1.841,0.08669,1027.0,15.27,72.11,3.087,0.5101,1140.0,222.0,,,6060.0,192.0,4.5,0.28,0.953,0.367
3003991,1,,7.24478,1.53281e-07,131.86,1.76354e-05,0.5362,0.0008835,3.407,0.001336,97490.0,30.53,4449.0,25.8,0.007515,825.0,162.0,,,5534.0,162.0,4.57,0.25,0.796,0.309
8197761,1,,9.86867,2.05607e-06,138.998,0.000165454,0.9906,0.007546,2.847,0.008337,5460.0,32.96,182.4,21.44,0.9552,1330.0,338.0,,,7301.0,325.0,4.11,0.29,1.717,0.858
8519253,1,,5.93821,8.37677e-06,136.528,0.00104653,0.9666,0.005029,2.407,0.07489,689.6,23.04,49.25,2.887,0.08606,996.0,214.0,,,6123.0,177.0,4.54,0.31,0.85,0.362
6205460,2,,3.72281,1.90935e-06,132.78,0.000386015,0.6127,0.003868,9.915,0.01641,25870.0,209.7,362.5,43.57,0.1752,1730.0,447.0,,,5425.0,283.0,3.68,0.51,2.592,1.31
7174372,2,,0.569764,9.65496e-06,131.947,0.00165045,0.1,49.4,1.116,0.2091,270.3,34.86,12.49,2.978,2.451,3550.0,938.0,,,7457.0,317.0,4.1,0.3,1.774,0.926
8219268,1,,6.24675,2.22842e-05,136.379,0.0024649,0.8519,0.02802,10.43,0.06462,398.4,12.84,30.25,15.29,0.4535,1920.0,65.6,,,4605.0,97.0,2.94,0.01,6.528,0.352
6441258,1,,0.83079,9.20143e-06,132.36,0.00289908,0.9129,0.09131,2.535,0.8236,189.6,16.68,12.8,2.271,0.2174,2580.0,766.0,,,6768.0,286.0,4.25,0.33,1.401,0.823
6776331,2,,0.537055,4.4731e-05,131.62,0.0068473,0.1,186.1,1.5,3.18,121.3,55.11,5.759,3.637,12.52,4930.0,932.0,,,7870.0,305.0,3.7,0.3,3.27,1.21
5174492,3,,0.720586,9.03211e-06,131.632,0.00303339,0.7,1.813,2.569,2.518,55.01,6.304,13.05,1.759,0.715,3930.0,1180.0,,,8497.0,373.0,4.07,0.35,2.211,1.313
9414857,1,,2.43668,3.03398e-05,131.85,0.00697386,0.7817,0.6966,8.08,5.151,16.76,2.174,7.831,0.588,0.1481,1710.0,571.0,,,6725.0,238.0,4.33,0.39,1.31,0.867
